463;лучшие;лучший;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#810.441#810.688
464;песни;песня;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#810.688#810.935
465;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#810.935#811.182
466;ну;ну;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#811.182#811.429
467;лучшие;лучший;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#811.429#811.676
468;песни;песня;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#811.676#811.923
469;те;тот;DET;_;Case=Nom|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#811.923#812.17
470;которые;который;PRON;_; Case=Nom;_;_;_;@ztr1976-words#@ztr1976#812.17#812.417
471;ты;ты;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;@ztr1976-words#@ztr1976#812.417#812.664
472;написал;писать;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#812.664#812.911
473;очень;очень;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#812.911#813.158
474;быстро;быстро;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#813.158#813.405
475;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#813.405#813.652
476;за;за;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#813.652#813.899
477;пять;пять;NUM;_;Case=Acc;_;_;_;@ztr1976-words#@ztr1976#813.899#814.146
478;минут;минута;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#814.146#814.4
479;да;да;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#836.4#836.55
480;да;да;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#837.5#837.65
481;ну;ну;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#845.3#845.566
482;конечно;конечно;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#845.566#845.832
483;слова;слово;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#845.832#846.1
484;конечно;конечно;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#846.5#847.1
485;бард;бард;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#850.5#850.863
486;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@ztr1976-words#@ztr1976#850.863#851.226
487;вообще;вообще;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#851.226#851.589
488;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#851.589#851.952
489;предполагает;предполагать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#851.952#852.315
490;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#852.315#852.678
491;к;какой-то;DET;_;Case=Gen|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#852.678#853.041
492;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#853.041#853.404
493;каких-то;какой-то;DET;_;Case=Gen|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#853.404#853.767
494;музыкальных;музыкальный;ADJ;_;Case=Gen|Degree=Pos|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#853.767#854.13
495;феерий;феерия;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#854.13#854.5
496;но;но;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#856.4#856.65
497;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#856.65#856.9
498;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#856.9#857.15
499;могу;мочь;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#857.15#857.4
500;к;к;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#857.4#857.65
501;себе;себя;PRON;_;Case=Dat;_;_;_;@ztr1976-words#@ztr1976#857.65#857.9
502;относиться;относиться;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#857.9#858.15
503;серьёзно;серьёзно;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#858.15#858.4
504;[нрзб];[нрзб];X;_;_;_;_;_;@ztr1976-words#@ztr1976#858.5#858.706
505;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#858.706#858.912
506;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#858.912#859.118
507;отношусь;относиться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#859.118#859.324
508;к;к;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#859.324#859.53
509;себе;себя;PRON;_;Case=Dat;_;_;_;@ztr1976-words#@ztr1976#859.53#859.736
510;серьёзно;серьёзно;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#859.736#859.942
511;как;как;SCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#859.942#860.148
512;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#860.148#860.354
513;э;э;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#860.354#860.56
514;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#860.56#860.766
515;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#860.766#860.972
516;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#860.972#861.178
517;считаю;считать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#861.178#861.384
518;себя;себя;PRON;_;Case=Acc;_;_;_;@ztr1976-words#@ztr1976#861.384#861.6
519;поэтом;поэтом;NOUN;_;Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#863.0#863.55
520;да;да;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#865.1#865.4
521;да;да;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#866.7#866.907
522;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#866.907#867.114
523;но;но;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#867.114#867.321
524;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#867.321#867.528
525;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#867.528#867.735
526;считаю;считать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#867.735#867.942
527;себя;себя;PRON;_;Case=Acc;_;_;_;@ztr1976-words#@ztr1976#867.942#868.149
528;поэтом;поэт;NOUN;_;Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#868.149#868.356
529;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#868.356#868.563
530;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#868.563#868.77
531;пишу;писать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#868.77#868.977
532;именно;именно;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#868.977#869.184
533;что;что;SCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#869.184#869.391
534;тексты;текст;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#869.391#869.6
535;ммм;ммм;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#871.5#871.811
536;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#871.811#872.122
537;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#872.122#872.433
538;оцениваю;оценивать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#872.433#872.744
539;свои;свой;DET;_;Case=Acc|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#872.744#873.055
540;тексты;текст;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#873.055#873.366
541;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#873.366#873.677
542;как;как;SCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#873.677#873.988
543;поэзию;поэзия;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#873.988#874.3
544;да;да;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#875.15#875.3
545;поэтому;поэтому;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#877.2#877.488
546;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#877.488#877.776
547;мм;мм;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#877.776#878.064
548;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#878.064#878.352
549;ну;ну;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#878.352#878.64
550;и;и;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#878.64#878.928
551;музыкой;музыка;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#878.928#879.216
552;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#879.216#879.504
553;заниматься;заниматься;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#879.504#879.792
554;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#879.792#880.08
555;то;то;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#880.08#880.368
556;чтобы;чтобы;SCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#880.368#880.656
557;легче;легкий;ADJ;_;Degree=Cmp;_;_;_;@ztr1976-words#@ztr1976#880.656#880.944
558;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#880.944#881.232
559;а;а;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#881.232#881.52
560;просто;просто;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#881.52#881.808
561;понятнее;понятный;ADJ;_;Degree=Cmp;_;_;_;@ztr1976-words#@ztr1976#881.808#882.1
562;потому;потому;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#883.75#884.109
563;что;что;SCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#884.109#884.468
564;ммм;ммм;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#884.468#884.827
565;музыкой;музыка;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#884.827#885.186
566;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#885.186#885.545
567;могу;мочь;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#885.545#885.904
568;заниматься;заниматься;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#885.904#886.263
569;в;в;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#886.263#886.622
570;качестве;качество;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#886.622#886.981
571;хобби;хобби;NOUN;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#886.981#887.34
572;чтобы;чтобы;SCONJ;_;Mood=Cnd;_;_;_;@ztr1976-words#@ztr1976#887.34#887.699
573;успокоиться;успокоиться;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#887.699#888.058
574;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#888.058#888.417
575;мм;мм;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#888.417#888.776
576;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#888.776#889.135
577;просто;просто;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#889.135#889.494
578;что-то;что-то;PRON;_;Case=Acc;_;_;_;@ztr1976-words#@ztr1976#889.494#889.853
579;записывать;записывать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#889.853#890.212
580;наигрывать;наигрывать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#890.212#890.571
581;настукивать;настукивать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#890.571#890.93
582;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#890.93#891.289
583;а;а;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#891.289#891.648
584;поэзия;поэзия;NOUN;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#891.648#892.007
585;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#892.007#892.366
586;ну;ну;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#892.366#892.725
587;[нрзб];[нрзб];X;_;_;_;_;_;@ztr1976-words#@ztr1976#892.725#893.084
588;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#893.084#893.443
589;а;а;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#893.443#893.802
590;в;в;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#893.802#894.161
591;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#894.161#894.52
592;вер...;вернее;ADV;_;_;_;_;_;@ztr1976-words#@ztr1976#894.52#894.879
593;вернее;вернее;ADV;_;_;_;_;_;@ztr1976-words#@ztr1976#894.879#895.238
594;а;а;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#895.238#895.597
595;тексты;текст;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#895.597#895.956
596;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#895.956#896.315
597;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#896.315#896.674
598;нужно;нужно;PRED;_;_;_;_;_;@ztr1976-words#@ztr1976#896.674#897.033
599;написать;написать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#897.033#897.392
600;определённый;определённый;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#897.392#897.751
601;текст;текст;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#897.751#898.11
602;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#898.11#898.469
603;это;это;SCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#898.469#898.828
604;скорее;скорее;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#898.828#899.187
605;труд;труд;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#899.187#899.55
606;да;да;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#936.9#937.175
607;вы;вы;PRON;_;Case=Nom|Number=Plur|Person=2;_;_;_;@ztr1976-words#@ztr1976#937.175#937.45
608;очень;очень;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#937.45#937.725
609;сиюминутные;сиюминутный;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur;_;_;_;@ztr1976-words#@ztr1976#937.725#938.0
610;и;и;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#971.8#972.0
611;вообще;вообще;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#972.0#972.2
612;думаете;думать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#972.2#972.4
613;ли;ли;SCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#972.4#972.6
614;вы;вы;PRON;_;Case=Nom|Number=Plur|Person=2;_;_;_;@ztr1976-words#@ztr1976#972.6#972.8
615;#смеётся#;#смеётся#;X;_;_;_;_;_;@ztr1976-words#@ztr1976#974.032#975.77
616;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#976.6#976.733
617;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#976.733#976.866
618;думаю;думать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#976.866#977.0
619;абсолютно;абсолютно;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#977.8#978.35
620;искренне;искренне;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#978.35#978.9
621;нет;нет;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#981.1#981.342
622;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#981.342#981.584
623;просто;просто;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#981.584#981.826
624;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#981.826#982.068
625;сама;сам;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#982.068#982.31
626;себе;себя;PRON;_;Case=Dat;_;_;_;@ztr1976-words#@ztr1976#982.31#982.552
627;скорее;скорее;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#982.552#982.8
628;сказала;сказать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#983.1#983.8
629;сложно;сложно;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#990.5#990.925
630;судить;судить;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#990.925#991.35
631;ээ;ээ;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#991.5#991.966
632;аа;аa;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#991.966#992.432
633;но;но;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#992.432#992.898
634;по;по;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#992.898#993.364
635;меньшей;меньший;ADJ;_;Case=Dat|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#993.364#993.83
636;мере;мера;NOUN;_;Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#993.83#994.296
637;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#994.296#994.762
638;очень;очень;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#994.762#995.228
639;#откашливается#;#откашливается#;X;_;_;_;_;_;@ztr1976-words#@ztr1976#995.228#995.7
640;правдиво;правдивый;ADV;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;@ztr1976-words#@ztr1976#996.5#996.843
641;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#996.843#997.186
642;очень;очень;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#997.186#997.529
643;правдиво;правдивый;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;@ztr1976-words#@ztr1976#997.529#997.872
644;по;по;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#997.872#998.215
645;отношению;отношение;NOUN;_;Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#998.215#998.558
646;к;к;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#998.558#998.901
647;профессии;профессия;NOUN;_;Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#998.901#999.25
648;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1000.0#1000.323
649;не;не;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1000.323#1000.646
650;подстраиваюсь;подстраиваться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#1000.646#1000.969
651;ни;ни;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1000.969#1001.292
652;под;под;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1001.292#1001.615
653;формат;формат;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1001.615#1001.938
654;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1001.938#1002.261
655;ни;ни;CCONJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1002.261#1002.584
656;под;под;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1002.584#1002.907
657;что;что;PRON;_;Case=Acc;_;_;_;@ztr1976-words#@ztr1976#1002.907#1003.23
658;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1003.23#1003.553
659;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1003.553#1003.876
660;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1003.876#1004.199
661;пытаюсь;пытаться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#1004.199#1004.522
662;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1004.522#1004.845
663;э;э;INTJ;_;_;_;_;_;@ztr1976-words#@ztr1976#1004.845#1005.168
664;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1005.168#1005.491
665;действительно;действительно;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1005.491#1005.814
666;писать;писать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1005.814#1006.137
667;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1006.137#1006.46
668;тк...;так;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1006.46#1006.783
669;шт...;чтобы;SCONJ;_;Mood=Cnd;_;_;_;@ztr1976-words#@ztr1976#1006.783#1007.106
670;так;так;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1007.106#1007.429
671;чтобы;чтобы;SCONJ;_;Mood=Cnd;_;_;_;@ztr1976-words#@ztr1976#1007.429#1007.752
672;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1007.752#1008.075
673;понравилось;понравиться;VERB;_;Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#1008.075#1008.4
674;достаточно;достаточно;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1015.6#1015.95
675;давно;давно;ADV;_;Degree=Pos;_;_;_;@ztr1976-words#@ztr1976#1015.95#1016.3
676;десять;десять;NUM;_;Case=Nom;_;_;_;@ztr1976-words#@ztr1976#1016.7#1016.9
677;нет;нет;PART;_;_;_;_;_;@ztr1976-words#@ztr1976#1023.9#1024.205
678;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1024.205#1024.51
679;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1024.51#1024.815
680;проучилась;проучиться;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@ztr1976-words#@ztr1976#1024.815#1025.12
681;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1025.12#1025.425
682;[нрзб];[нрзб];X;_;_;_;_;_;@ztr1976-words#@ztr1976#1025.425#1025.73
683;сказать;сказать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1025.73#1026.035
684;сколько;сколько;NUM;_;_;_;_;_;@ztr1976-words#@ztr1976#1026.035#1026.34
685;?;?;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1026.34#1026.65
686;первый;первый;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1027.7#1027.95
687;семестр;семестр;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1027.95#1028.2
688;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ztr1976-words#@ztr1976#1031.3#1031.564
689;поехала;поехать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1031.564#1031.828
690;в;в;ADP;_;_;_;_;_;@ztr1976-words#@ztr1976#1031.828#1032.092
691;тур;тур;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1032.092#1032.356
692;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1032.356#1032.62
693;выпустила;выпустить;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ztr1976-words#@ztr1976#1032.62#1032.884
694;альбом;альбом;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@ztr1976-words#@ztr1976#1032.884#1033.148
695;/;/;PUNCT;_;_;_;_;_;@ztr1976-words#@ztr1976#1033.148#1033.412
